OrderID,Region,Product,SalesRep,Units,UnitPrice,TotalSales,Discount(%),Profit,OrderDate
4684,West,Monitor,Sophia,34,107,3638,20,369.27414803103056,2024-01-26
4685,West,Smartphone,Sara,17,1520,25840,0,3193.8120400194007,2020-11-28
4686,South,Laptop,Sara,5,1825,9125,5,2855.6585680910307,2020-07-11
4687,North,Keyboard,John,6,140,840,0,179.95281812382922,2020-06-05
4688,South,Printer,Ali,18,1023,18414,15,2452.0484483759383,2023-08-05
4689,South,Printer,John,20,1925,38500,10,10535.824114985846,2021-09-15
4690,West,Tablet,David,19,1812,34428,20,3887.7531916124135,2022-10-10
4691,West,Mouse,Sara,29,1990,57710,20,13036.180381123731,2023-09-08
4692,North,Tablet,David,5,928,4640,10,551.419273948634,2020-12-12
4693,West,Mouse,Ali,50,890,44500,0,11300.736538650408,2022-05-10
4694,South,Keyboard,Sara,21,1797,37737,5,10901.697076971077,2021-11-22
4695,East,Smartphone,Emma,28,1123,31444,10,7649.181621713247,2023-01-26
4696,South,Tablet,Ali,47,1788,84036,20,25267.28339296199,2020-05-14
4697,East,Monitor,David,30,1828,54840,5,6159.624389625348,2022-10-29
4698,East,Monitor,Hamza,40,390,15600,10,2686.994874829148,2023-08-10
4699,East,Laptop,Ali,21,799,16779,5,5859.26852292207,2024-03-29
4700,West,Tablet,Emma,21,1188,24948,10,5756.928279613335,2021-05-21
4701,East,Printer,Sara,17,786,13362,15,2597.309031206033,2024-04-07
4702,South,Printer,John,7,669,4683,0,1310.163856942422,2023-09-15
4703,West,Mouse,Emma,27,246,6642,0,2110.2721519614925,2023-06-04
4704,North,Keyboard,David,38,569,21622,10,6189.3241016607535,2020-09-10
4705,East,Laptop,David,22,684,15048,0,5840.942129487361,2022-12-11
4706,North,Printer,John,32,1292,41344,10,10092.078342030582,2020-11-06
4707,South,Tablet,John,18,1862,33516,5,9645.784019269891,2024-08-15
4708,East,Mouse,Sara,21,551,11571,20,1019.9604382082415,2024-12-23
4709,South,Tablet,Emma,46,176,8096,15,949.6306084522969,2024-10-25
4710,North,Smartphone,Emma,16,582,9312,20,2782.4945860610082,2023-08-03
4711,South,Printer,John,15,737,11055,5,2091.4924735851346,2021-04-17
4712,North,Smartphone,Emma,21,1629,34209,20,7311.758066137077,2022-11-07
4713,East,Laptop,Sara,4,1284,5136,20,1592.242669838412,2020-10-14
4714,East,Smartphone,Sara,47,1198,56306,20,10318.619119688186,2022-08-18
4715,West,Tablet,David,22,1859,40898,10,6013.045773617871,2024-05-23
4716,East,Tablet,Emma,2,1660,3320,20,785.4771425716789,2024-09-29
4717,South,Mouse,Ali,37,822,30414,0,11347.2356589432,2021-08-12
4718,North,Keyboard,John,47,1284,60348,0,16612.353680043325,2024-04-13
4719,North,Tablet,Hamza,4,737,2948,10,760.1714631688701,2021-06-06
4720,South,Smartphone,David,47,760,35720,20,5779.395092942811,2020-07-15
4721,East,Mouse,David,25,650,16250,20,4057.4461330563877,2024-04-13
4722,South,Keyboard,Sophia,22,1292,28424,20,4239.4218933022785,2023-12-22
4723,East,Printer,Emma,3,1087,3261,10,361.9879413372535,2021-11-27
4724,South,Mouse,John,29,899,26071,15,6500.201810953137,2020-06-04
4725,East,Keyboard,Hamza,24,1027,24648,5,9095.365280450496,2023-11-12
4726,South,Laptop,Sophia,21,1743,36603,5,8206.76690518135,2024-03-01
4727,North,Printer,Hamza,48,123,5904,15,1475.6626632697585,2022-09-22
4728,East,Monitor,John,7,401,2807,5,345.43988408341204,2021-05-31
4729,East,Monitor,Hamza,31,118,3658,20,561.3608295960458,2024-03-04
4730,West,Tablet,Ali,31,1110,34410,15,8340.332469184155,2022-10-12
4731,East,Laptop,Ali,17,1256,21352,10,2695.524687505702,2022-10-29
4732,East,Smartphone,Sophia,18,744,13392,10,4153.15996042138,2020-04-29
4733,West,Monitor,John,3,1033,3099,15,914.8946235948156,2022-10-12
4734,West,Monitor,Ali,30,1054,31620,5,7755.971308410946,2023-06-17
4735,North,Printer,Ali,10,1925,19250,0,5592.372486373599,2023-03-15
4736,East,Monitor,Ali,6,1609,9654,5,1929.804189762328,2020-07-17
4737,East,Laptop,David,43,657,28251,20,2330.487745365142,2020-12-29
4738,West,Smartphone,Emma,26,1523,39598,10,3644.7697568133854,2021-05-31
4739,South,Keyboard,Ali,25,1280,32000,0,9225.304892915306,2021-03-10
4740,East,Laptop,Hamza,22,345,7590,20,654.8461459922765,2021-12-22
4741,West,Monitor,Ali,5,1803,9015,0,3532.578621781874,2023-12-27
4742,South,Tablet,Sophia,14,389,5446,15,1435.5213942552348,2024-02-08
4743,North,Printer,Hamza,8,1732,13856,15,3211.897394165825,2020-05-14
4744,West,Laptop,David,18,242,4356,15,1054.2276883647019,2024-07-28
4745,South,Tablet,Hamza,15,1208,18120,0,2418.6420714024475,2021-08-08
4746,East,Monitor,Emma,35,1163,40705,10,5726.221581493663,2022-10-31
4747,West,Mouse,Sara,46,1001,46046,0,16473.25051884028,2021-07-13
4748,East,Monitor,David,17,1315,22355,0,8242.925447070365,2022-04-15
4749,East,Smartphone,John,24,616,14784,0,3636.416657945332,2023-05-06
4750,East,Smartphone,John,25,455,11375,5,2766.6013132199378,2022-03-26
4751,South,Tablet,Emma,43,660,28380,15,4201.8484687558575,2022-11-23
4752,East,Tablet,John,42,1746,73332,15,15994.780087784473,2021-03-22
4753,South,Laptop,David,25,1398,34950,0,11528.933018978092,2020-11-01
4754,West,Smartphone,Sophia,5,1789,8945,0,2494.6641363453678,2021-10-10
4755,East,Mouse,Hamza,9,1928,17352,0,3126.2641740416475,2021-07-13
4756,East,Monitor,David,22,269,5918,10,1284.8918024290658,2024-10-20
4757,South,Tablet,Ali,38,1401,53238,20,7463.30636903225,2022-02-19
4758,West,Smartphone,Ali,35,487,17045,15,2959.9324579283566,2022-11-14
4759,East,Printer,Sara,29,113,3277,15,988.4791655999265,2020-05-28
4760,West,Tablet,Ali,15,1653,24795,15,3379.2330201273044,2020-10-31
4761,North,Keyboard,Sara,47,1584,74448,10,17876.010264025444,2022-10-09
4762,North,Smartphone,Emma,11,608,6688,20,755.6826826679625,2023-11-09
4763,East,Laptop,Hamza,3,1322,3966,10,600.3017347035054,2024-08-02
4764,North,Monitor,Ali,8,533,4264,5,874.8216426290553,2021-03-08
4765,South,Printer,Hamza,3,342,1026,5,376.45145990097984,2020-05-03
4766,West,Tablet,Sara,40,876,35040,15,6267.919700687906,2023-05-30
4767,South,Tablet,Emma,22,1772,38984,0,9987.53985359429,2023-10-11
4768,East,Monitor,Sophia,49,1074,52626,10,6399.52690892934,2022-06-04
4769,East,Printer,Emma,50,1161,58050,20,5547.657253086502,2021-08-31
4770,East,Tablet,Ali,41,706,28946,15,6375.255225554028,2021-09-26
4771,North,Tablet,Sophia,9,1410,12690,15,1464.2037922852462,2020-06-04
4772,East,Tablet,Emma,8,1211,9688,5,3182.5439635686535,2020-05-15
4773,North,Mouse,Sara,39,1130,44070,10,6092.315074170152,2023-07-09
4774,East,Monitor,John,6,1356,8136,10,1811.333549227055,2024-10-16
4775,South,Keyboard,Emma,42,872,36624,0,11772.578680049563,2021-09-09
4776,West,Monitor,John,19,1608,30552,20,5172.290128314582,2020-10-24
4777,East,Tablet,Emma,37,797,29489,5,8384.750508460224,2022-02-16
4778,North,Laptop,Sara,46,767,35282,0,7512.525375451665,2024-06-19
4779,North,Smartphone,Sara,23,1625,37375,15,7465.011966722055,2022-01-21
4780,East,Mouse,Emma,6,1196,7176,10,1421.0353423314882,2024-12-16
4781,North,Laptop,Ali,29,838,24302,10,3372.608312234415,2022-07-29
4782,North,Keyboard,Ali,41,350,14350,10,2597.943373814365,2024-03-15
4783,East,Laptop,John,36,910,32760,20,8696.741795105021,2022-08-26
4784,North,Laptop,Sophia,8,203,1624,0,517.5946167462298,2020-10-19
4785,West,Printer,John,43,475,20425,5,3176.821271875823,2023-04-08
4786,North,Mouse,Hamza,34,871,29614,20,6537.3134440669955,2024-03-06
4787,North,Tablet,Ali,39,1670,65130,10,23422.98644381936,2023-12-06
4788,South,Smartphone,Hamza,15,1637,24555,10,5891.131025326432,2020-04-30
4789,South,Monitor,Emma,11,195,2145,15,530.408649396977,2022-11-14
4790,East,Laptop,Sara,39,204,7956,0,1650.8244486679782,2023-11-29
4791,West,Printer,Emma,1,1735,1735,0,217.81124346490336,2024-11-14
4792,North,Laptop,Sophia,48,682,32736,10,8797.647229153705,2021-12-07
4793,West,Tablet,Sara,41,1191,48831,15,9434.23760774971,2023-06-15
4794,East,Printer,Ali,11,1758,19338,20,5663.103757091503,2024-10-29
4795,West,Printer,John,2,477,954,0,242.25570450782354,2022-02-14
4796,North,Tablet,Sophia,42,173,7266,20,1873.3022123330575,2020-11-27
4797,South,Printer,John,10,1192,11920,10,2443.6248779957996,2024-08-16
4798,North,Printer,Ali,6,1507,9042,20,855.8001737285481,2024-05-30
4799,South,Laptop,Emma,42,1598,67116,15,20673.597281783255,2023-08-07
4800,South,Laptop,Hamza,44,1682,74008,5,11601.213554023087,2020-09-11
4801,South,Keyboard,John,9,1964,17676,10,5790.15876342926,2021-06-11
4802,North,Smartphone,Sara,33,1253,41349,15,12657.71335250229,2023-10-31
4803,North,Smartphone,Ali,43,883,37969,20,9886.424466023182,2020-05-23
4804,North,Mouse,Hamza,46,1502,69092,0,26168.1511259643,2021-08-23
4805,East,Monitor,Sophia,40,444,17760,15,5660.4196084685955,2021-03-22
4806,South,Monitor,Hamza,28,1622,45416,5,13317.429303767703,2020-03-13
4807,West,Tablet,David,2,1049,2098,5,562.2288718090333,2020-10-03
4808,North,Mouse,John,32,1027,32864,10,4174.173252265232,2021-05-05
4809,West,Monitor,Emma,45,1411,63495,10,7002.261952125692,2021-12-23
4810,South,Tablet,Sara,42,1267,53214,10,5949.962993858346,2020-11-23
4811,North,Mouse,Ali,16,744,11904,0,1376.714900862062,2021-04-06
4812,West,Keyboard,Sophia,34,1095,37230,0,12970.477340694586,2024-12-27
4813,East,Laptop,Ali,11,1930,21230,15,3059.913856355394,2024-07-23
4814,North,Printer,Sophia,28,741,20748,20,4751.582793183782,2020-12-08
4815,South,Monitor,Hamza,35,180,6300,20,1560.1062214439326,2022-03-26
4816,South,Monitor,Ali,31,316,9796,0,1824.1084167573906,2021-10-20
4817,East,Tablet,Sara,32,1743,55776,10,19691.378723571423,2021-05-20
4818,West,Laptop,Ali,9,1903,17127,0,3505.4610184662256,2024-11-05
4819,East,Keyboard,Ali,17,1070,18190,20,3180.597337388391,2024-06-08
4820,West,Mouse,John,3,389,1167,15,260.6655484398691,2022-10-19
4821,South,Mouse,Sophia,27,1225,33075,10,11212.851319458887,2020-06-05
4822,South,Mouse,Ali,23,1428,32844,20,7805.810777157106,2023-05-05
4823,South,Mouse,Sara,7,1182,8274,0,1507.091480415202,2020-10-22
4824,East,Laptop,Hamza,5,122,610,10,199.28881399760294,2023-04-18
4825,West,Keyboard,Sara,30,198,5940,20,1569.9702083892557,2023-09-12
4826,North,Printer,John,38,545,20710,10,2544.8389042592216,2020-02-18
4827,East,Tablet,Hamza,21,902,18942,10,6466.721282501872,2023-10-15
4828,West,Laptop,Hamza,17,792,13464,15,1907.1089308498388,2023-07-31
4829,North,Printer,Hamza,47,207,9729,10,2900.0329044391146,2023-04-03
4830,South,Keyboard,David,22,204,4488,15,645.8999321013417,2020-09-10
4831,North,Laptop,David,29,1394,40426,20,8171.1528635122495,2022-02-18
4832,South,Monitor,David,34,683,23222,20,5648.0543443982815,2021-12-10
4833,West,Keyboard,John,28,1567,43876,20,9637.186617784086,2021-07-26
4834,North,Mouse,Ali,29,625,18125,5,2913.044090395873,2022-12-14
4835,East,Keyboard,Hamza,23,541,12443,20,2107.4208614791805,2023-09-18
4836,North,Mouse,John,17,571,9707,20,2206.7798140378077,2021-06-19
4837,North,Printer,Hamza,39,290,11310,10,3527.5398663115475,2021-07-22
4838,South,Keyboard,Hamza,22,764,16808,0,5261.952293768602,2020-09-30
4839,North,Tablet,Sophia,18,517,9306,20,2455.262978812091,2022-12-08
4840,West,Laptop,David,13,185,2405,5,707.4138167182113,2023-04-01
4841,North,Smartphone,Hamza,41,1718,70438,20,16113.56816819193,2022-02-24
4842,North,Keyboard,Sara,12,596,7152,15,1625.2589229485743,2024-02-01
4843,North,Laptop,Sara,31,1883,58373,15,9972.684979510383,2023-01-06
4844,South,Keyboard,Hamza,17,1599,27183,20,7863.582095323401,2020-03-07
4845,South,Tablet,Sophia,7,509,3563,15,1079.646995472629,2022-07-03
4846,South,Keyboard,David,46,1129,51934,10,4766.1682435287385,2021-09-16
4847,South,Keyboard,Sara,8,494,3952,0,600.0733803706297,2020-01-20
4848,West,Keyboard,David,30,1780,53400,0,13059.335152687045,2022-05-28
4849,East,Keyboard,Ali,43,1957,84151,0,10545.690018236384,2020-02-20
4850,East,Laptop,Sara,22,131,2882,5,307.3907108733284,2020-01-19
4851,South,Printer,Sophia,45,1523,68535,10,16921.838317761038,2022-10-30
4852,North,Laptop,Sara,3,557,1671,0,244.28909600040757,2020-05-31
4853,East,Smartphone,Sara,16,105,1680,20,174.91809553762218,2023-12-03
4854,East,Mouse,Sara,43,328,14104,10,2422.836314889419,2023-09-09
4855,North,Mouse,John,26,900,23400,20,7338.696216484653,2022-05-29
4856,West,Keyboard,David,20,1216,24320,0,7296.601532414323,2022-07-15
4857,East,Smartphone,John,32,880,28160,20,7682.326874141819,2021-11-02
4858,West,Laptop,Hamza,36,364,13104,10,1816.283742818191,2024-01-26
4859,South,Printer,David,3,738,2214,15,549.5970923955822,2021-05-04
4860,East,Smartphone,John,13,1936,25168,5,8144.070801892613,2022-05-29
4861,West,Keyboard,Ali,48,739,35472,5,4362.812637664106,2022-08-12
4862,West,Mouse,Hamza,32,986,31552,0,7046.71056003308,2023-09-16
4863,West,Mouse,Sara,42,667,28014,20,5095.157486578311,2022-09-14
4864,South,Smartphone,John,3,217,651,10,88.00488458547967,2023-08-07
4865,North,Laptop,David,28,1554,43512,15,11372.414656504632,2024-07-03
4866,North,Printer,David,45,458,20610,15,4528.576719227212,2022-09-20
4867,South,Monitor,Sara,48,1705,81840,15,18270.34296935058,2021-05-12
4868,South,Smartphone,Sophia,23,829,19067,5,3834.601236255168,2020-10-30
4869,North,Keyboard,Sophia,22,902,19844,20,2073.255637157196,2022-02-09
4870,West,Smartphone,Sara,38,456,17328,10,3750.3768689389067,2023-11-24
4871,East,Laptop,John,43,1121,48203,15,14663.811851200386,2024-11-21
4872,East,Keyboard,Emma,11,1963,21593,20,2658.65200156514,2022-03-08
4873,South,Laptop,Sara,37,965,35705,0,3609.5512013716975,2023-08-30
4874,East,Monitor,David,28,357,9996,15,1432.0712647336404,2024-04-14
4875,South,Laptop,Sophia,1,1113,1113,20,341.9960572852896,2022-04-19
4876,South,Tablet,Sara,10,979,9790,5,2125.6513170181447,2022-07-12
4877,West,Monitor,Emma,37,543,20091,20,3237.599162874592,2022-03-17
4878,South,Tablet,Ali,13,900,11700,0,3873.7198675470513,2024-02-26
4879,North,Keyboard,Hamza,37,1512,55944,0,14009.703557155895,2022-12-13
4880,North,Laptop,Sophia,50,1144,57200,10,8871.799761057224,2023-01-10
4881,East,Keyboard,Emma,18,282,5076,20,1614.9062092794604,2024-02-01
4882,West,Monitor,Emma,35,1201,42035,0,16211.346898909973,2020-02-12
4883,North,Keyboard,Ali,48,779,37392,20,8796.065901523494,2022-05-04
4884,South,Monitor,Ali,25,1676,41900,10,9562.82833669683,2020-01-16
4885,South,Printer,Sophia,12,1268,15216,20,2745.646732779976,2020-01-04
4886,East,Monitor,David,43,341,14663,20,1427.7565282714743,2024-08-31
4887,South,Laptop,Emma,15,396,5940,15,1273.6702646000297,2023-01-25
4888,North,Keyboard,David,28,1293,36204,15,9278.183627881948,2020-03-01
4889,South,Keyboard,Ali,35,1073,37555,0,8369.886184281177,2021-10-10
4890,West,Smartphone,Ali,21,1685,35385,15,4566.498942735542,2022-06-21
4891,East,Printer,Sara,7,406,2842,15,641.2319500041599,2022-05-06
4892,South,Smartphone,David,4,1073,4292,20,648.4473947806845,2021-11-25
4893,South,Mouse,Sara,11,165,1815,0,406.33099061073335,2020-07-30
4894,East,Smartphone,Hamza,33,526,17358,20,1597.2470171369514,2022-10-21
4895,West,Tablet,David,14,196,2744,10,840.9707120276421,2020-06-11
4896,East,Mouse,Sara,5,201,1005,15,150.52031085867335,2022-10-06
4897,North,Smartphone,Sara,4,751,3004,5,700.9687806149456,2024-08-27
4898,East,Mouse,Sara,42,1364,57288,5,13070.274877974856,2022-10-15
4899,North,Monitor,David,32,1144,36608,5,3707.978938726513,2024-06-25
4900,North,Mouse,Sara,39,318,12402,0,2074.4583009160847,2022-09-29
4901,South,Printer,Sophia,40,712,28480,15,3355.652041267076,2022-10-14
4902,East,Laptop,Emma,23,1401,32223,20,6665.7551374323375,2020-11-08
4903,West,Monitor,Sophia,17,628,10676,15,1644.5880565770574,2020-03-04
4904,East,Laptop,Sophia,41,549,22509,5,4773.268496774601,2024-06-18
4905,East,Monitor,Sophia,39,886,34554,5,10032.647922561006,2024-04-27
4906,West,Mouse,Sara,9,322,2898,15,783.4942740443765,2022-12-31
4907,West,Mouse,Sophia,36,1521,54756,0,12278.543430690715,2024-11-27
4908,North,Mouse,Sophia,1,1353,1353,0,447.27810450361994,2023-06-28
4909,South,Monitor,David,34,1065,36210,20,3442.1340019058666,2021-09-11
4910,West,Printer,Sophia,43,571,24553,15,2191.6534756838073,2023-07-17
4911,West,Smartphone,Emma,10,1092,10920,5,2868.0656039133764,2020-06-04
4912,East,Laptop,Sophia,2,1316,2632,15,548.5588971627244,2021-10-07
4913,North,Monitor,Sara,6,1994,11964,20,3150.7220454434287,2022-08-19
4914,West,Tablet,John,42,1761,73962,15,16347.690769240222,2022-06-29
4915,West,Smartphone,Hamza,7,1712,11984,10,1597.9845400662978,2021-11-08
4916,North,Monitor,Sara,10,873,8730,0,3079.9332013453227,2023-11-08
4917,East,Printer,Emma,36,1167,42012,15,6018.370962900258,2024-08-25
4918,West,Smartphone,John,30,353,10590,0,2088.467477090272,2024-09-12
4919,East,Smartphone,Sophia,4,1442,5768,15,1605.0919527315914,2021-01-23
4920,East,Monitor,Emma,9,731,6579,20,1997.438395692346,2021-10-04
4921,East,Keyboard,Emma,27,892,24084,20,7247.525776903393,2023-04-29
4922,South,Printer,Emma,20,1600,32000,20,8832.24627501346,2023-02-26
4923,South,Laptop,John,16,1290,20640,10,3788.0399738683936,2022-07-18
4924,North,Monitor,David,48,398,19104,5,6220.347048445829,2023-10-27
4925,South,Smartphone,Emma,10,1564,15640,10,3329.834574608636,2024-05-29
4926,East,Mouse,David,4,1656,6624,20,1324.7578011688674,2020-01-26
4927,North,Mouse,John,32,161,5152,15,1141.9211824440433,2022-06-25
4928,North,Tablet,Emma,48,1171,56208,10,16586.35075632696,2020-10-14
4929,East,Printer,Ali,6,1504,9024,5,2446.8673884195714,2020-11-08
4930,East,Monitor,Sophia,1,628,628,10,182.13199872643202,2024-06-26
4931,South,Mouse,Sophia,26,1553,40378,15,6395.062697036519,2024-04-05
4932,East,Smartphone,Emma,7,715,5005,20,1427.3544018040034,2021-12-03
4933,West,Tablet,Hamza,45,636,28620,20,6808.826240495506,2022-08-20
4934,South,Printer,Ali,49,1151,56399,10,5741.841167030072,2020-04-19
4935,North,Tablet,David,13,785,10205,10,2507.049035669741,2020-05-02
4936,South,Keyboard,Emma,13,910,11830,15,1608.5024547470862,2022-01-17
4937,West,Smartphone,Sophia,29,603,17487,10,3021.8608433214977,2024-02-13
4938,West,Tablet,Hamza,17,1242,21114,0,6875.40127526582,2024-06-11
4939,North,Monitor,Sara,17,1582,26894,5,5283.986178797096,2024-01-24
4940,West,Smartphone,Sara,8,1610,12880,15,2895.8161494666115,2020-12-19
4941,North,Mouse,John,33,1914,63162,20,12531.680730383929,2023-08-20
4942,South,Laptop,David,21,1486,31206,15,7716.166870597195,2022-10-24
4943,West,Laptop,Emma,23,197,4531,5,958.5791383432979,2023-05-01
4944,West,Smartphone,Ali,8,1080,8640,15,1540.1985373034,2021-02-12
4945,East,Monitor,Sara,17,656,11152,0,2883.878771365394,2022-09-09
4946,South,Laptop,Hamza,21,475,9975,20,3044.127818698215,2023-05-28
4947,South,Keyboard,Emma,6,106,636,15,159.65406599342472,2021-09-07
4948,East,Mouse,Sara,32,322,10304,0,3943.606753340041,2021-02-13
4949,West,Tablet,Ali,12,1501,18012,5,2175.5472678270808,2024-03-02
4950,South,Printer,Sophia,34,174,5916,5,1528.150145067539,2022-11-18
4951,East,Laptop,Emma,14,709,9926,15,2052.591510672067,2020-06-04
4952,North,Mouse,David,37,212,7844,5,1132.8727933215075,2024-11-25
4953,West,Mouse,John,20,667,13340,10,4556.917216339287,2024-02-22
4954,East,Mouse,Sophia,47,1683,79101,20,16298.699067662941,2023-08-21
4955,East,Smartphone,Ali,50,380,19000,0,5656.450764776035,2024-08-16
4956,East,Tablet,Sara,13,116,1508,10,494.5508966027131,2023-04-20
4957,South,Smartphone,Sophia,11,1956,21516,0,5752.479340682696,2021-06-15
4958,West,Mouse,Hamza,7,851,5957,20,815.2131189711072,2024-04-02
4959,South,Mouse,John,20,1187,23740,20,7171.382389003787,2020-07-21
4960,East,Tablet,John,20,254,5080,5,1481.5466810762277,2023-09-17
4961,South,Tablet,David,3,1237,3711,5,1226.1356424014214,2022-03-27
4962,South,Tablet,Ali,9,1757,15813,20,3239.531879474658,2020-07-30
4963,West,Laptop,Hamza,4,1833,7332,5,1699.6807388212055,2020-12-13
4964,East,Smartphone,Ali,45,1202,54090,15,12741.719166200937,2020-06-04
4965,East,Smartphone,John,26,1622,42172,10,5761.72071040286,2021-04-19
4966,West,Smartphone,Emma,32,888,28416,10,3815.8109558848514,2021-04-10
4967,North,Laptop,Sara,10,698,6980,10,1139.7945170102366,2024-02-19
4968,North,Printer,David,48,1352,64896,20,10539.034720003252,2021-04-10
4969,North,Printer,Sophia,27,169,4563,20,1438.1877983985914,2024-01-04
4970,West,Keyboard,Hamza,7,1553,10871,10,3644.203147371662,2022-12-21
4971,South,Keyboard,Sara,26,250,6500,15,1586.6345913745515,2024-08-17
4972,North,Smartphone,Sophia,24,1607,38568,5,14613.828882306656,2022-08-13
4973,North,Keyboard,Hamza,26,1223,31798,5,7111.497996647098,2020-03-13
4974,West,Printer,Sara,16,259,4144,0,803.3960146862374,2022-10-12
4975,East,Monitor,Emma,34,1190,40460,0,9054.188011273105,2022-06-15
4976,North,Keyboard,Ali,8,1843,14744,20,2461.1670934714175,2023-06-01
